entry_id,page,folio,length,wc-m,wordcount,% marginal,continued,categories,url,heading_tl
158v_2,316,158,112,130,21,0,0,casting,https://edition640.makingandknowing.org/#/folios/158v/f/158v/tl,Large molds
158v_3,316,158,404,445,73,0,0,casting,https://edition640.makingandknowing.org/#/folios/158v/f/158v/tl,Candle smoke
158v_4,316,158,414,467,79,31.15942029,0,casting,https://edition640.makingandknowing.org/#/folios/158v/f/158v/tl,Gate
159r_1,317,159,722,769,132,0,0,casting,https://edition640.makingandknowing.org/#/folios/159r/f/159r/tl,Wax portraits
159r_2,317,159,148,163,24,0,0,tool,https://edition640.makingandknowing.org/#/folios/159r/f/159r/tl,Chiseling
159r_3,317,159,603,633,111,0,0,tool,https://edition640.makingandknowing.org/#/folios/159r/f/159r/tl,  Fish glue
159r_4,317,159,239,269,43,0,0,casting,https://edition640.makingandknowing.org/#/folios/159r/f/159r/tl,Tin and lead
159v_1,318,159,245,262,44,0,0,tool,https://edition640.makingandknowing.org/#/folios/159v/f/159v/tl,Cleaning files
159v_2,318,159,385,414,71,0,0,casting,https://edition640.makingandknowing.org/#/folios/159v/f/159v/tl,Carnation
159v_3,318,159,523,578,94,11.85468451,0,casting,https://edition640.makingandknowing.org/#/folios/159v/f/159v/tl,Molds
159v_4,318,159,1154,1260,202,22.27036395,0,casting,https://edition640.makingandknowing.org/#/folios/159v/f/159v/tl,Plaster alone
160r_1,319,160,881,1002,162,13.28036322,0,casting,https://edition640.makingandknowing.org/#/folios/160r/f/160r/tl,Press for large molds
160r_2,319,160,371,402,66,0,0,casting,https://edition640.makingandknowing.org/#/folios/160r/f/160r/tl,Sand for flowers
160v_1,320,160,240,239,42,0,0,casting,https://edition640.makingandknowing.org/#/folios/160v/f/160v/tl,Molding a foot or hand
160v_2,320,160,276,296,48,0,0,casting,https://edition640.makingandknowing.org/#/folios/160v/f/160v/tl,Delicate work of gold and of silver
160v_3,320,160,367,390,62,0,0,casting,https://edition640.makingandknowing.org/#/folios/160v/f/160v/tl,Catching crayfish
160v_4,320,160,385,403,66,0,0,casting,https://edition640.makingandknowing.org/#/folios/160v/f/160v/tl,Catching passerines
160v_5,320,160,471,506,84,46.92144374,0,casting,https://edition640.makingandknowing.org/#/folios/160v/f/160v/tl,Catching birds
161r_1,321,161,2286,2457,415,12.5984252,0,casting,https://edition640.makingandknowing.org/#/folios/161r/f/161r/tl,Preparation of sand for frames
161v_1,322,161,900,944,159,0,0,metal process,https://edition640.makingandknowing.org/#/folios/161v/f/161v/tl,Crocum ferri
162r_1,323,162,445,514,72,5.617977528,0,La boutique,https://edition640.makingandknowing.org/#/folios/162r/f/162r/tl,For the workshop
162r_2,323,162,180,193,32,0,0,casting,https://edition640.makingandknowing.org/#/folios/162r/f/162r/tl,Aes ustum
162r_3,323,162,180,197,33,0,0,casting,https://edition640.makingandknowing.org/#/folios/162r/f/162r/tl,Rotten wood
162v_1,324,162,231,259,40,0,0,cultivation,https://edition640.makingandknowing.org/#/folios/162v/f/162v/tl,Peach tree
162v_2,324,162,88,102,15,0,0,cultivation,https://edition640.makingandknowing.org/#/folios/162v/f/162v/tl,Olive trees
162v_3,324,162,320,321,55,0,0,casting,https://edition640.makingandknowing.org/#/folios/162v/f/162v/tl,Bittern foot
162v_4,324,162,1122,1213,204,0,0,casting,https://edition640.makingandknowing.org/#/folios/162v/f/162v/tl,Molds of things that do not release
163r_1,325,163,1268,1390,223,0,0,household and daily life,https://edition640.makingandknowing.org/#/folios/163r/f/163r/tl,Perfumer
163r_2,325,163,323,367,60,0,0,casting,https://edition640.makingandknowing.org/#/folios/163r/f/163r/tl,Eau-de-vie
163v_1,326,163,595,649,104,28.40336134,0,casting,https://edition640.makingandknowing.org/#/folios/163v/f/163v/tl,Crayfish
163v_2,326,163,735,802,132,0,0,metal process,https://edition640.makingandknowing.org/#/folios/163v/f/163v/tl,Crocum
163v_3,326,163,309,329,54,0,0,casting,https://edition640.makingandknowing.org/#/folios/163v/f/163v/tl,Repairing
164r_1,327,164,267,292,53,0,0,casting,https://edition640.makingandknowing.org/#/folios/164r/f/164r/tl,Gate
164r_2,327,164,266,284,45,0,0,casting,https://edition640.makingandknowing.org/#/folios/164r/f/164r/tl,Repairing flashing
164r_3,327,164,570,606,109,0,0,casting,https://edition640.makingandknowing.org/#/folios/164r/f/164r/tl,Leady silver
164r_4,327,164,406,447,69,0,0,casting,https://edition640.makingandknowing.org/#/folios/164r/f/164r/tl,Blowing
164v_1,328,164,998,1065,181,37.0741483,0,casting,https://edition640.makingandknowing.org/#/folios/164v/f/164v/tl,Molds
164v_2,328,164,515,575,95,0,0,casting,https://edition640.makingandknowing.org/#/folios/164v/f/164v/tl,Sand
164v_3,328,164,619,659,114,0,0,casting,https://edition640.makingandknowing.org/#/folios/164v/f/164v/tl,Molds
165r_1,329,165,128,140,24,0,0,casting,https://edition640.makingandknowing.org/#/folios/165r/f/165r/tl,Repairing
165r_2,329,165,149,169,28,0,0,painting,https://edition640.makingandknowing.org/#/folios/165r/f/165r/tl,Lake
165r_3,329,165,165,174,30,0,0,painting,https://edition640.makingandknowing.org/#/folios/165r/f/165r/tl,Stretching a canvas picture
165r_4,329,165,607,655,118,19.11037891,0,casting,https://edition640.makingandknowing.org/#/folios/165r/f/165r/tl,Plaster for molding
165r_5,329,165,172,197,33,0,0,painting,https://edition640.makingandknowing.org/#/folios/165r/f/165r/tl,Dragon’s blood
165r_6,329,165,449,457,84,0,0,casting,https://edition640.makingandknowing.org/#/folios/165r/f/165r/tl,Repairing snakes and lizards
165v_1,330,165,493,545,90,73.02231237,0,casting,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,Stance of animals
165v_2,330,165,317,342,59,0,0,casting,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,Keeping animals
165v_3,330,165,208,240,38,22.59615385,0,casting,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,Molds
165v_4,330,165,298,312,53,0,0,casting,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,Lute
165v_5,330,165,196,214,35,0,0,metal process,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,Silver
165v_6,330,165,200,229,38,0,0,casting,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,Fly wing
165v_7,330,165,224,243,39,0,0,casting,https://edition640.makingandknowing.org/#/folios/165v/f/165v/tl,"Joining some fly wing, or similar"
166r_1,331,166,2465,2637,406,0,10.18255578,La boutique,https://edition640.makingandknowing.org/#/folios/166r/f/166r/tl,For the workshop
166v_2,332,166,179,204,31,0,0,preserving,https://edition640.makingandknowing.org/#/folios/166v/f/166v/tl,Keeping chestnuts
166v_3,332,166,229,242,40,0,0,household and daily life,https://edition640.makingandknowing.org/#/folios/166v/f/166v/tl,Scented candle from Le Mans
166v_4,332,166,154,177,22,0,0,metal process,https://edition640.makingandknowing.org/#/folios/166v/f/166v/tl,Softening gold
166v_5,332,166,236,261,41,0,0,metal process,https://edition640.makingandknowing.org/#/folios/166v/f/166v/tl,Augmenting the color of gold
167r_1,333,167,6065,6437,1137,0,81.68178071,arms and armor,https://edition640.makingandknowing.org/#/folios/167r/f/167r/tl,Petards
169r_1,337,169,1028,1121,172,0,0,lists,https://edition640.makingandknowing.org/#/folios/169r/f/169r/tl,[List of processes]
169v_1,338,169,264,274,47,0,0,casting,https://edition640.makingandknowing.org/#/folios/169v/f/169v/tl,Molding very thin like bimbalotiers do
169v_2,338,169,2357,2529,443,13.36444633,12.26134917,casting,https://edition640.makingandknowing.org/#/folios/169v/f/169v/tl,Reducing a round figure to a hollow form
170r_1,339,170,241,271,43,0,0,casting,https://edition640.makingandknowing.org/#/folios/170r/f/170r/tl,Cleaning closed molds
170r_2,339,170,159,179,32,0,0,casting,https://edition640.makingandknowing.org/#/folios/170r/f/170r/tl,Currency medals
170r_3,339,170,93,110,16,0,0,casting,https://edition640.makingandknowing.org/#/folios/170r/f/170r/tl,Casting
170r_4,339,170,194,222,34,0,0,casting,https://edition640.makingandknowing.org/#/folios/170r/f/170r/tl,Clamps
170r_5,339,170,235,256,39,0,0,casting,https://edition640.makingandknowing.org/#/folios/170r/f/170r/tl,Molds
170r_6,339,170,631,694,109,35.340729,0,casting,https://edition640.makingandknowing.org/#/folios/170r/f/170r/tl,Thick works of tin
170v_1,340,170,498,558,86,0,0,manuscript structure,https://edition640.makingandknowing.org/#/folios/170v/f/170v/tl,[Original first page (1578–1579)]
170v_2,340,170,269,307,46,16.72862454,0,medicine,https://edition640.makingandknowing.org/#/folios/170v/f/170v/tl,Against plague
170v_3,340,170,497,571,79,12.27364185,0,medicine,https://edition640.makingandknowing.org/#/folios/170v/f/170v/tl,For preserving
170v_4,340,170,286,324,39,0,0,lists,https://edition640.makingandknowing.org/#/folios/170v/f/170v/tl,[List of books]
